SID,semester_code,avg_score_mean,avg_score_min,score_pctile_mean,score_pctile_min,completion_rate_mean,completion_rate_min
20008944,SP2025,96.82535087719299,93.17333333333333,0.9005376344086021,0.8709677419354839,0.9226633581472291,0.8709677419354839
20008945,F2024,70.83939393939394,60.54545454545455,0.7316017316017316,0.5887445887445888,0.4936868686868687,0.3055555555555556
20008945,SP2025,85.25663299663299,76.36363636363636,0.7983870967741935,0.6935483870967742,0.576509511993383,0.28205128205128205
20008982,F2024,41.03125,32.1875,0.42424242424242425,0.33766233766233766,0.5303030303030303,0.3333333333333333
20008982,SP2025,13.649166666666666,0.0,0.14919354838709678,0.11559139784946236,0.2704714640198511,0.15384615384615385
20008983,F2024,89.3260033444816,88.67461538461538,0.9494163424124513,0.9299610894941635,0.7387992831541219,0.6388888888888888
20008983,SP2025,92.54223557692308,91.61384615384615,0.9321428571428572,0.9285714285714286,0.8333333333333334,0.8
20009050,F2024,0.0,0.0,0.1997716894977169,0.1232876712328767,0.20823529411764707,0.17647058823529413
20009050,SP2025,28.358461538461537,0.0,0.311046511627907,0.12209302325581395,0.2893553223388306,0.13043478260869565
20013119,F2024,55.3392429719605,32.29736842105263,0.5037688442211055,0.36683417085427134,0.6342209873459873,0.4732142857142857
20013119,SP2025,68.26457717434266,54.33259259259259,0.531437125748503,0.4251497005988024,0.8003078817733991,0.2714285714285714
20013149,F2024,84.17620500333,72.37848484848485,0.7889447236180904,0.7135678391959799,1.0,1.0
20013149,SP2025,84.1768801843318,72.56857142857143,0.7170658682634731,0.6526946107784432,1.0,1.0
20013152,F2024,81.01119294862285,64.3,0.7801507537688442,0.5979899497487438,0.8480467449217449,0.6666666666666666
20013152,SP2025,82.38980520297159,62.294074074074075,0.7223053892215568,0.5089820359281437,0.9867610837438424,0.9642857142857143
20013161,F2024,80.89958333333334,77.2125,0.7586206896551724,0.6945812807881774,0.4962962962962963,0.4
20013161,SP2025,92.87863247863248,87.24444444444444,0.8688524590163934,0.8579234972677595,0.8997695852534562,0.8709677419354839
20013246,F2024,78.03624694311536,46.691818181818185,0.7248743718592965,0.5879396984924623,0.8367902930402931,0.6666666666666666
20013246,SP2025,74.4765718487395,71.3870588235294,0.625748502994012,0.5269461077844312,0.5292765771492134,0.27586206896551724
20013251,F2024,92.70485980685982,89.86454545454546,0.8706030150753769,0.7839195979899497,1.0,1.0
20013251,SP2025,88.46556613756614,79.16666666666667,0.7537425149700598,0.7065868263473054,0.9830069124423964,0.9642857142857143
20013274,F2024,64.00369318181818,58.304545454545455,0.5804020100502513,0.5,0.3445169413919414,0.09821428571428571
20013274,SP2025,88.76387202192706,80.70588235294117,0.7941616766467066,0.592814371257485,0.6607758620689655,0.29310344827586204
20013292,F2024,93.21214135864136,86.62238095238095,0.8894472361809045,0.8743718592964824,1.0,1.0
20013292,SP2025,93.7264091141833,88.07111111111111,0.8420658682634731,0.7664670658682635,0.9910714285714286,0.9642857142857143
20013297,F2024,83.01828183183183,59.781666666666666,0.7977386934673367,0.7386934673366834,0.6045641858141858,0.44642857142857145
20013297,SP2025,92.80445127154805,85.58838709677418,0.8720059880239521,0.7784431137724551,0.9910714285714286,0.9642857142857143
20013349,F2024,11.525454545454545,0.0,0.21105527638190957,0.14321608040201006,0.17258366633366634,0.05357142857142857
20013358,F2024,57.09040404040404,30.685454545454547,0.5244974874371859,0.4020100502512563,0.41191620879120877,0.09821428571428571
20013358,SP2025,91.10101411551412,80.97461538461539,0.8143712574850299,0.7664670658682635,0.8971774193548387,0.7857142857142857
20013371,F2024,74.30465294840295,39.24090909090909,0.721105527638191,0.5226130653266332,0.5787431318681319,0.33035714285714285
20013371,SP2025,90.44376624198065,78.82914285714286,0.7911676646706587,0.6167664670658682,0.9698275862068966,0.8793103448275862
20013418,F2024,88.55960466004584,82.88575757575758,0.8128140703517588,0.6733668341708543,0.7446085164835166,0.45535714285714285
20013418,SP2025,73.83254265342501,53.81818181818182,0.6100299401197604,0.3083832335329341,0.4693607977117432,0.1896551724137931
20013428,F2024,49.12159090909091,26.90909090909091,0.4723618090452261,0.3316582914572864,0.281146978021978,0.09821428571428571
20013428,SP2025,54.948508588186,0.0,0.4663173652694611,0.17065868263473055,0.3176604957889719,0.1935483870967742
20013438,F2024,43.280249999999995,0.0,0.4170854271356784,0.14321608040201006,0.2535121128871129,0.13392857142857142
20013438,SP2025,48.25536231884058,0.0,0.4041916167664671,0.17065868263473055,0.3350250278086763,0.1935483870967742
20013446,F2024,68.92775505050506,53.60066666666667,0.6187185929648241,0.5050251256281407,0.4095612720612721,0.32142857142857145
20013446,SP2025,27.387213804713806,0.0,0.27619760479041916,0.1377245508982036,0.3583008898776418,0.08571428571428572
20013481,F2024,55.66874107142857,18.642857142857142,0.5194723618090452,0.40703517587939697,0.37742049617049617,0.125
20013481,SP2025,61.95463852813853,47.09090909090909,0.5022455089820359,0.38023952095808383,0.32005204195137454,0.1896551724137931
20013486,F2024,90.79208140453923,81.41285714285715,0.8304020100502513,0.7939698492462312,0.9352678571428572,0.7410714285714286
20013486,SP2025,89.89963549362396,84.1204081632653,0.7537425149700598,0.6467065868263473,0.8815886699507389,0.7
20013601,F2024,18.86477272727273,0.0,0.2600502512562814,0.14321608040201006,0.2240374209124209,0.09230769230769231
20013601,SP2025,10.191875,0.0,0.18038922155688625,0.1377245508982036,0.23853488002542506,0.08571428571428572
20013613,F2024,85.66220494417863,67.27272727272727,0.789572864321608,0.5577889447236181,0.6699748168498169,0.09821428571428571
20013613,SP2025,97.79488479262673,94.00857142857141,0.9505988023952097,0.8712574850299402,1.0,1.0
20013656,F2024,0.0,0.0,0.1564070351758794,0.14321608040201006,0.1533528971028971,0.05357142857142857
20013701,F2024,98.24542890716803,97.0086956521739,0.9729064039408868,0.9704433497536946,0.837037037037037,0.8222222222222222
20013701,SP2025,96.40222222222222,92.80444444444444,0.9781420765027322,0.9672131147540983,0.8997695852534562,0.8709677419354839
20013711,F2024,90.57483695652175,81.8975,0.8903940886699507,0.7857142857142857,0.6037037037037037,0.35555555555555557
20013711,SP2025,75.13116071428571,71.97857142857143,0.6502732240437159,0.6338797814207651,0.4162826420890937,0.38095238095238093
20013716,F2024,98.43412737262737,96.04761904761905,0.9842964824120604,0.9673366834170855,1.0,1.0
20013716,SP2025,98.63771889400923,96.42571428571429,0.9835329341317365,0.9670658682634731,1.0,1.0
20013739,F2024,94.9148308982684,88.625,0.9057788944723618,0.8291457286432161,0.9842490842490843,0.9523809523809523
20013739,SP2025,96.00522177419356,88.80678571428572,0.9206586826347305,0.8562874251497006,1.0,1.0
20013776,F2024,42.24508148923445,15.695454545454544,0.41080402010050254,0.37185929648241206,0.37144001831501827,0.09821428571428571
20013776,SP2025,50.26792207792208,40.36363636363637,0.3787425149700599,0.33532934131736525,0.31334021929127603,0.15714285714285714
20013795,F2024,70.40657190635451,57.639230769230764,0.6970443349753694,0.5911330049261084,0.5703703703703704,0.28888888888888886
20013795,SP2025,51.09491071428572,47.98125,0.3278688524590164,0.3224043715846995,0.4247311827956989,0.3333333333333333
20013835,F2024,56.53818181818181,45.68,0.4642857142857143,0.2512315270935961,0.4,0.24444444444444444
20013835,SP2025,81.28447293447294,67.94074074074075,0.6830601092896175,0.5956284153005464,0.8997695852534562,0.8709677419354839
20013850,F2024,85.86597361949475,64.69428571428571,0.8329145728643216,0.7939698492462312,0.8098807442557443,0.6339285714285714
20013850,SP2025,82.21149987695337,44.85857142857143,0.7290419161676647,0.4311377245508982,0.7893194819640871,0.45161290322580644
20013864,F2024,46.33823626373626,0.0,0.43278894472361806,0.17839195979899497,0.3567640692640693,0.17857142857142858
20013864,SP2025,34.643181818181816,0.0,0.30988023952095806,0.10479041916167664,0.3308994120451295,0.15714285714285714
20013981,F2024,0.0,0.0,0.1564070351758794,0.14321608040201006,0.1533528971028971,0.05357142857142857
20014062,F2024,81.67304347826087,77.42608695652174,0.7783251231527093,0.6995073891625616,0.825925925925926,0.8
20014062,SP2025,87.35927927927929,75.46666666666667,0.8060109289617486,0.7158469945355191,0.8759600614439325,0.8709677419354839
20014071,F2024,76.34000441225442,60.445757575757575,0.7010050251256281,0.6381909547738693,1.0,1.0
20014071,SP2025,80.2267396313364,62.021428571428565,0.655688622754491,0.5029940119760479,1.0,1.0
20014080,F2024,92.71040716339502,86.44428571428571,0.8592964824120604,0.8090452261306532,0.8287223193473193,0.4375
20014080,SP2025,68.62873866873866,47.303636363636365,0.5411676646706587,0.40119760479041916,0.4783032734784681,0.3548387096774194
20014090,F2024,48.05868686868686,42.64181818181818,0.5273972602739726,0.45662100456621,0.5217647058823529,0.3235294117647059
20014090,SP2025,71.69444444444444,64.96888888888888,0.6021505376344086,0.4946236559139785,0.8970223325062034,0.8709677419354839
20014152,F2024,97.64524089306698,96.55135135135136,0.9766009852216748,0.9655172413793104,0.837037037037037,0.8222222222222222
20014152,SP2025,95.8896866096866,92.52296296296296,0.9398907103825136,0.9180327868852459,0.8997695852534562,0.8709677419354839
20014171,F2024,88.42989648033128,82.60761904761905,0.8694581280788177,0.7980295566502463,0.6592592592592592,0.4666666666666667
20014171,SP2025,88.15148148148148,87.52296296296296,0.790983606557377,0.6939890710382514,0.7331029185867896,0.5952380952380952
20014196,F2024,80.36531910093584,58.5065625,0.7587939698492463,0.7286432160804021,0.801535964035964,0.6071428571428571
20014196,SP2025,66.52728402358011,23.872727272727275,0.5419161676646707,0.20958083832335328,0.695628078817734,0.39285714285714285
20014207,F2024,94.52107657632887,87.02380952380952,0.9296482412060302,0.8844221105527639,0.9933035714285714,0.9732142857142857
20014207,SP2025,95.22210344827586,89.71428571428571,0.8607784431137725,0.7964071856287425,0.9838709677419355,0.9354838709677419
20014211,F2024,84.63326708074536,84.01739130434783,0.8275862068965517,0.8177339901477833,0.8148148148148149,0.7777777777777778
20014211,SP2025,63.54627705627706,35.362857142857145,0.45901639344262296,0.18579234972677597,0.7315668202764977,0.6774193548387096
20014247,F2024,59.899190791287566,32.878461538461536,0.535175879396985,0.48743718592964824,0.3916739510489511,0.2767857142857143
20014247,SP2025,0.0,0.0,0.1377245508982036,0.10479041916167664,0.14924916573971078,0.08571428571428572
20014256,F2024,79.31558851766513,39.23166666666666,0.7386934673366834,0.5175879396984925,0.8748251748251749,0.5454545454545454
20014256,SP2025,89.06325061576354,84.24249999999999,0.7260479041916168,0.6526946107784432,0.9838709677419355,0.9354838709677419
20014298,F2024,0.0,0.0,0.1564070351758794,0.14321608040201006,0.1533528971028971,0.05357142857142857
20014298,SP2025,0.0,0.0,0.1377245508982036,0.10479041916167664,0.14924916573971078,0.08571428571428572
20014355,F2024,8.534545454545453,0.0,0.19786432160804018,0.14321608040201006,0.17258366633366634,0.05357142857142857
20014410,F2024,76.39123978033885,55.050625000000004,0.7060301507537688,0.6231155778894473,0.6123865717615717,0.41964285714285715
20014410,SP2025,91.92173643563765,87.10571428571428,0.7844311377245509,0.6946107784431138,0.9677339901477833,0.9137931034482759
20014494,F2024,44.66815842245989,0.0,0.40326633165829145,0.17839195979899497,0.32586892274392276,0.09821428571428571
20014494,SP2025,10.161666666666667,0.0,0.17889221556886228,0.1377245508982036,0.20282059431113936,0.08571428571428572
20014549,F2024,0.0,0.0,0.1564070351758794,0.14321608040201006,0.1533528971028971,0.05357142857142857
20014549,SP2025,0.0,0.0,0.1377245508982036,0.10479041916167664,0.14924916573971078,0.08571428571428572
20014606,F2024,64.86088323048517,26.481111111111108,0.5904522613065326,0.44221105527638194,0.5942734348984349,0.4375
20014606,SP2025,22.704545454545453,0.0,0.24176646706586827,0.1377245508982036,0.21174916573971078,0.10344827586206896
20014670,F2024,71.61649709302326,51.57727272727273,0.667713567839196,0.5577889447236181,0.4637477106227106,0.09821428571428571
20014670,SP2025,64.13145944406472,41.42857142857143,0.5261976047904191,0.4041916167664671,0.4511421420626093,0.15714285714285714
20014673,F2024,0.0,0.0,0.1997716894977169,0.1232876712328767,0.20823529411764707,0.17647058823529413
20014683,F2024,96.89033549783551,92.30952380952381,0.9629396984924623,0.9246231155778895,1.0,1.0
20014683,SP2025,95.36966291175969,88.6874074074074,0.8727544910179641,0.8502994011976048,0.9910714285714286,0.9642857142857143
20014755,F2024,86.02758512544803,72.42999999999999,0.8316582914572864,0.6884422110552764,0.7780989843489844,0.5454545454545454
20014755,SP2025,95.77142857142857,88.64,0.8914670658682635,0.844311377245509,0.9838709677419355,0.9354838709677419
20014825,F2024,88.51010317460317,76.312,0.6361607142857143,0.5297619047619048,0.5276241401641784,0.15463917525773196
20014850,F2024,26.49772727272727,14.618181818181819,0.1921182266009852,0.15763546798029557,0.3259259259259259,0.24444444444444444
20014850,SP2025,56.44772727272728,52.35,0.4057377049180328,0.4016393442622951,0.4857910906298003,0.2619047619047619
20014987,F2024,23.979166666666668,0.0,0.28203517587939697,0.16080402010050251,0.2478583916083916,0.05357142857142857
20014987,SP2025,53.72896103896104,47.09090909090909,0.405688622754491,0.32934131736526945,0.3004091848085174,0.15714285714285714
20015031,F2024,93.80044639619639,86.41454545454545,0.9309045226130653,0.8844221105527639,0.9910714285714286,0.9642857142857143
20015031,SP2025,94.22653670466488,89.21935483870968,0.8735029940119761,0.8203592814371258,0.9956896551724138,0.9827586206896551
20015162,F2024,69.33802939248253,13.454545454545455,0.6815326633165829,0.3241206030150754,0.6074540043290043,0.09821428571428571
20015162,SP2025,92.30838112305854,84.79481481481481,0.8285928143712575,0.718562874251497,0.9732142857142857,0.9285714285714286
20015317,F2024,11.446363636363635,0.0,0.2135678391959799,0.14321608040201006,0.16451361138861137,0.09230769230769231
20015317,SP2025,0.0,0.0,0.1377245508982036,0.10479041916167664,0.14924916573971078,0.08571428571428572
20015458,F2024,5.989821428571429,0.0,0.19974874371859297,0.14321608040201006,0.24859099234099233,0.05357142857142857
20015458,SP2025,75.62895454545455,63.90909090909091,0.6212574850299402,0.4221556886227545,0.49107738757349434,0.15714285714285714
20015543,F2024,83.79065217391305,75.79130434782608,0.7881773399014778,0.6600985221674877,0.825925925925926,0.8
20015543,SP2025,76.8102849002849,60.74518518518518,0.6174863387978142,0.4918032786885246,0.8997695852534562,0.8709677419354839
20015580,F2024,61.612865497076015,57.08888888888888,0.4987684729064039,0.458128078817734,0.45185185185185184,0.2
20015580,SP2025,47.66818181818182,43.2,0.29098360655737704,0.2786885245901639,0.3728878648233487,0.2619047619047619
20015598,F2024,96.82173913043479,93.64347826086957,0.9556650246305418,0.9187192118226601,0.837037037037037,0.8222222222222222
20015598,SP2025,95.56074074074075,91.1214814814815,0.96448087431694,0.9398907103825137,0.8997695852534562,0.8709677419354839
20015717,F2024,92.77557763975156,89.29028571428572,0.9310344827586208,0.9014778325123153,0.8148148148148149,0.7777777777777778
20015717,SP2025,64.83621212121213,63.90909090909091,0.5068306010928962,0.4672131147540984,0.5180491551459293,0.2619047619047619
20015740,F2024,59.70763888888888,51.37777777777777,0.45197044334975367,0.3768472906403941,0.39629629629629626,0.2
20015740,SP2025,66.68485185185185,54.903703703703705,0.5437158469945356,0.44808743169398907,0.67357910906298,0.47619047619047616
20015748,F2024,95.68733254994126,95.51304347826088,0.9532019704433498,0.9507389162561576,0.837037037037037,0.8222222222222222
20015748,SP2025,95.35185185185185,90.70370370370371,0.959016393442623,0.9289617486338798,0.8997695852534562,0.8709677419354839
20015764,F2024,97.05280846063454,95.1391304347826,0.9593596059113301,0.9482758620689655,0.837037037037037,0.8222222222222222
20015764,SP2025,92.59410256410257,85.56,0.907103825136612,0.8688524590163934,0.8997695852534562,0.8709677419354839
20015841,F2024,49.99444444444444,42.9,0.38300492610837433,0.22660098522167488,0.3592592592592593,0.2
20015841,SP2025,60.50572390572391,57.18181818181818,0.4412568306010929,0.36885245901639346,0.5664362519201229,0.2619047619047619
20015844,F2024,66.93115384615385,54.41230769230769,0.5911330049261083,0.458128078817734,0.4407407407407407,0.28888888888888886
20015844,SP2025,75.29605263157895,51.72,0.6407103825136612,0.39344262295081966,0.8556067588325653,0.8064516129032258
20015976,F2024,29.6,0.0,0.4029680365296804,0.2762557077625571,0.30823529411764705,0.17647058823529413
20015976,SP2025,64.5974025974026,63.90909090909091,0.5683139534883721,0.5552325581395349,0.36094452773613195,0.2391304347826087
20016030,F2024,92.39779083431257,92.38260869565218,0.9137931034482758,0.9014778325123153,0.837037037037037,0.8222222222222222
20016030,SP2025,91.82450142450142,84.39259259259259,0.8797814207650274,0.8415300546448088,0.8997695852534562,0.8709677419354839
20016075,F2024,65.83,57.01,0.5566502463054187,0.49261083743842365,0.4296296296296296,0.26666666666666666
20016075,SP2025,91.65692528735632,89.08833333333332,0.8333333333333333,0.7650273224043715,0.7323348694316436,0.6904761904761905
20016106,F2024,68.30294444444444,57.08888888888888,0.6342364532019704,0.5394088669950738,0.4703703703703703,0.2
20016106,SP2025,53.7308658008658,48.59809523809523,0.3702185792349727,0.3551912568306011,0.4696620583717358,0.2619047619047619
20016126,F2024,39.18960317460318,35.20777777777778,0.22413793103448276,0.21182266009852216,0.3592592592592593,0.2
20016126,SP2025,43.93181818181819,29.0,0.2609289617486339,0.1366120218579235,0.3728878648233487,0.2619047619047619
20016185,F2024,64.52727272727273,61.78181818181818,0.5541871921182266,0.4827586206896552,0.3259259259259259,0.24444444444444444
20016185,SP2025,84.84537499999999,74.532,0.7404371584699454,0.6994535519125683,0.7841781874039938,0.7619047619047619
20016212,F2024,84.37033422459893,79.77272727272727,0.8152709359605912,0.7339901477832512,0.7851851851851852,0.7555555555555555
20016212,SP2025,70.28126373626372,49.145384615384614,0.5409836065573771,0.366120218579235,0.8360215053763441,0.8333333333333334
20016240,F2024,13.4,0.0,0.13054187192118227,0.08866995073891626,0.24814814814814815,0.08888888888888889
20016240,SP2025,0.0,0.0,0.0778688524590164,0.04918032786885246,0.16820276497695852,0.14285714285714285
20016326,F2024,27.11777777777778,0.0,0.24876847290640391,0.0665024630541872,0.2111111111111111,0.2
20016326,SP2025,14.338181818181818,0.0,0.11885245901639344,0.10655737704918032,0.2488479262672811,0.14285714285714285
20016348,F2024,84.96484136310224,84.13837837837838,0.8251231527093597,0.8078817733990148,0.837037037037037,0.8222222222222222
20016348,SP2025,93.3896866096866,87.52296296296296,0.9030054644808743,0.8879781420765027,0.8997695852534562,0.8709677419354839
20016411,F2024,72.87088768115942,66.95916666666666,0.6896551724137931,0.6650246305418719,0.5592592592592592,0.26666666666666666
20016411,SP2025,65.80471734892788,60.816842105263156,0.5327868852459017,0.41530054644808745,0.6616743471582182,0.4523809523809524
20016429,F2024,58.59160173160173,30.272727272727273,0.7237442922374429,0.5662100456621004,0.581764705882353,0.3235294117647059
20016429,SP2025,60.61162337662337,54.56142857142857,0.45355191256830596,0.32786885245901637,0.521505376344086,0.3333333333333333
20016477,F2024,82.73822510822511,72.26190476190476,0.7561576354679802,0.5763546798029556,0.7555555555555555,0.7333333333333333
20016477,SP2025,88.3896866096866,77.52296296296296,0.8306010928961749,0.7431693989071039,0.8997695852534562,0.8709677419354839
20016516,F2024,41.69050505050505,22.83555555555556,0.28448275862068967,0.17733990147783252,0.3037037037037037,0.2
20016516,SP2025,0.0,0.0,0.0778688524590164,0.04918032786885246,0.16820276497695852,0.14285714285714285
20016543,F2024,53.61636363636363,39.96,0.3620689655172414,0.2413793103448276,0.3037037037037037,0.2
20016543,SP2025,43.727272727272734,40.36363636363637,0.2677595628415301,0.22950819672131148,0.3083717357910907,0.2619047619047619
20016546,F2024,46.86054545454545,29.812,0.3078817733990148,0.18472906403940886,0.31481481481481477,0.2222222222222222
20016546,SP2025,57.18181818181818,50.45454545454545,0.4207650273224044,0.3743169398907104,0.3083717357910907,0.2619047619047619
20016559,F2024,79.96653225806452,74.875,0.7389162561576355,0.645320197044335,0.7148148148148148,0.6888888888888889
20016559,SP2025,89.23244639376219,78.82962962962964,0.8674863387978142,0.7759562841530054,0.8878648233486943,0.8709677419354839
20016681,F2024,63.23634531045505,11.213636363636365,0.6005025125628141,0.3768844221105528,0.4860691391941392,0.1875
20016681,SP2025,58.813163435828876,27.021176470588237,0.46407185628742514,0.2215568862275449,0.4700520419513745,0.22857142857142856
20016694,F2024,79.25441102756892,71.57619047619048,0.7216748768472907,0.5615763546798029,0.6,0.4222222222222222
20016694,SP2025,69.0083908045977,48.49333333333333,0.5218579234972678,0.3442622950819672,0.7323348694316436,0.6904761904761905
20016820,F2024,58.37580808080808,49.47888888888889,0.4125615763546798,0.34236453201970446,0.3037037037037037,0.2
20016820,SP2025,18.035625,0.0,0.15163934426229508,0.10655737704918032,0.32949308755760365,0.14285714285714285
20016860,SP2025,0.0,0.0,0.0778688524590164,0.04918032786885246,0.16820276497695852,0.14285714285714285
20016892,F2024,64.99625,60.8725,0.5763546798029557,0.5320197044334976,0.5037037037037037,0.26666666666666666
20016892,SP2025,83.21969696969697,67.79272727272728,0.7322404371584699,0.5901639344262295,0.8191244239631337,0.7096774193548387
20017224,F2024,78.58965714285715,74.78571428571429,0.7155172413793104,0.6379310344827587,0.537037037037037,0.5185185185185185
20017224,SP2025,57.741704545454546,47.790909090909096,0.448087431693989,0.3251366120218579,0.36789554531490015,0.3548387096774194
20017357,F2024,0.0,0.0,0.07758620689655173,0.0665024630541872,0.15555555555555556,0.08888888888888889
20017726,F2024,33.685,0.0,0.478310502283105,0.2762557077625571,0.44823529411764707,0.17647058823529413
20017726,SP2025,70.86422077922077,67.27272727272727,0.6613372093023255,0.6133720930232558,0.48163418290854576,0.2391304347826087
20017953,F2024,63.25251082251083,46.054545454545455,0.5233990147783252,0.30295566502463056,0.5111111111111111,0.24444444444444444
20017953,SP2025,59.91629370629371,57.18181818181818,0.4385245901639344,0.36885245901639346,0.5503072196620584,0.2619047619047619
20018142,F2024,40.87904761904762,0.0,0.5605022831050228,0.2762557077625571,0.508235294117647,0.17647058823529413
20018142,SP2025,66.43932727272727,60.54545454545455,0.5843023255813953,0.5058139534883721,0.550599700149925,0.2391304347826087
20018220,F2024,18.38444055944056,0.0,0.2657035175879397,0.16080402010050251,0.23979978354978357,0.05357142857142857
20018220,SP2025,0.0,0.0,0.1377245508982036,0.10479041916167664,0.14924916573971078,0.08571428571428572
20018494,F2024,65.2676923076923,56.0,0.5369458128078818,0.3399014778325123,0.36666666666666664,0.28888888888888886
20018494,SP2025,73.19135714285713,71.107,0.6338797814207651,0.6120218579234973,0.489247311827957,0.3333333333333333
20018773,F2024,95.0396633941094,94.01739130434783,0.9458128078817734,0.9359605911330049,0.7703703703703704,0.6888888888888889
20018773,SP2025,95.21025555555556,91.57440000000001,0.912568306010929,0.8797814207650273,0.8317972350230414,0.8064516129032258
20018800,F2024,30.60909090909091,0.0,0.42808219178082196,0.2762557077625571,0.30823529411764705,0.17647058823529413
20018973,F2024,57.508968253968256,52.33222222222222,0.4064039408866995,0.39901477832512317,0.3592592592592593,0.2
20018973,SP2025,4.779090909090909,0.0,0.1051912568306011,0.10382513661202186,0.2488479262672811,0.14285714285714285
20019049,F2024,0.0,0.0,0.1997716894977169,0.1232876712328767,0.20823529411764707,0.17647058823529413
20019049,SP2025,0.0,0.0,0.11482558139534883,0.10755813953488372,0.1686656671664168,0.13043478260869565
20023151,F2024,108.97994051890618,95.36842105263158,0.9159226190476191,0.875,1.0,1.0
20023151,SP2025,96.59460101679929,93.09166666666665,0.9087591240875913,0.7883211678832117,0.9226190476190477,0.8333333333333334
20023177,F2024,112.46799660441427,94.63157894736842,0.9546130952380952,0.9255952380952381,0.9896907216494846,0.9587628865979382
20023177,SP2025,98.16647988505747,95.15833333333335,0.9726277372262774,0.9452554744525548,0.9226190476190477,0.8333333333333334
20023226,F2024,0.0,0.0,0.16889880952380953,0.1488095238095238,0.24975933348502616,0.061855670103092786
20023226,SP2025,17.3513986013986,0.0,0.2363138686131387,0.1386861313868613,0.24401683087027914,0.10344827586206896
20023239,F2024,46.9190367965368,35.0,0.4629396984924623,0.32160804020100503,0.47979832667332667,0.09821428571428571
20023239,SP2025,42.88636363636364,23.545454545454547,0.35179640718562877,0.2844311377245509,0.2736234705228031,0.15714285714285714
20023336,F2024,51.45305844155844,0.0,0.45461309523809523,0.1636904761904762,0.4428832723644829,0.061855670103092786
20023336,SP2025,40.54204545454545,0.0,0.3777372262773723,0.12408759124087591,0.2696665403561955,0.1896551724137931
20023359,F2024,88.12659582075321,0.0,0.7395833333333334,0.17261904761904762,0.7987882076324833,0.3157894736842105
20023359,SP2025,88.89448776915566,62.72727272727273,0.8074817518248175,0.5218978102189781,0.7911630036630036,0.39285714285714285
20023368,F2024,20.7244,0.0,0.28869047619047616,0.1488095238095238,0.2987284056499746,0.10526315789473684
20023368,SP2025,0.0,0.0,0.15328467153284672,0.12408759124087591,0.17270272830617658,0.10344827586206896
20023376,F2024,80.74039285714287,74.42857142857143,0.6153273809523809,0.5595238095238095,0.5250891195397872,0.20618556701030927
20023376,SP2025,59.404545454545456,56.0,0.4863138686131387,0.45255474452554745,0.31836791082480737,0.20689655172413793
20023403,F2024,64.62879891304348,0.0,0.5877976190476191,0.1488095238095238,0.6444057433240566,0.41237113402061853
20023403,SP2025,92.6649632936508,85.84666666666666,0.7846715328467153,0.7372262773722628,0.8450375773651636,0.75
20023425,F2024,104.49508936319293,82.49942857142857,0.7886904761904762,0.6369047619047619,0.7875746066196418,0.36082474226804123
20023425,SP2025,68.81860606060606,60.02166666666667,0.5401459854014599,0.49635036496350365,0.6417835038524694,0.3076923076923077
20023474,F2024,80.4521906891901,61.01947368421053,0.76,0.696,0.7608912590245723,0.5121951219512195
20023474,SP2025,62.3323621933622,0.0,0.4775046382189239,0.1919191919191919,0.5659167080436941,0.3157894736842105
20023535,F2024,92.82911776169331,79.63157894736842,0.7224702380952381,0.6607142857142857,0.7706769000986003,0.3402061855670103
20023535,SP2025,91.79891452991453,80.44333333333333,0.7855839416058394,0.6423357664233577,0.9053776683087028,0.8333333333333334
20023571,F2024,99.4920988132095,85.78947368421052,0.7708333333333333,0.6904761904761905,0.795849158979924,0.28865979381443296
20023571,SP2025,83.59077537593984,74.9825,0.6368613138686132,0.5985401459854015,0.5993281861816344,0.4307692307692308
20023624,F2024,70.29425032855265,40.72727272727273,0.5803571428571428,0.4107142857142857,0.606113512914311,0.38144329896907214
20023624,SP2025,47.9832094376212,0.0,0.40328467153284675,0.12408759124087591,0.3548029556650246,0.2
20023688,F2024,22.5,0.0,0.29538690476190477,0.1488095238095238,0.328435405107381,0.10526315789473684
20023688,SP2025,36.28283216783217,0.0,0.36496350364963503,0.20072992700729927,0.2886596880131363,0.10344827586206896
20023695,F2024,37.85800925925926,0.0,0.3459821428571429,0.1636904761904762,0.3647848003780652,0.061855670103092786
20023695,SP2025,93.5305669279907,91.67024390243903,0.791970802919708,0.6861313868613139,0.8216906656561829,0.6307692307692307
20023696,F2024,0.0,0.0,0.14285714285714285,0.1277056277056277,0.21969696969696967,0.16666666666666666
20023696,SP2025,0.0,0.0,0.08602150537634408,0.056451612903225805,0.17369727047146402,0.15384615384615385
20023743,F2024,50.087348484848484,43.446363636363635,0.6718940609951847,0.6123595505617978,0.755,0.55
20023743,SP2025,44.09939393939394,38.233333333333334,0.6631570655884051,0.6474820143884892,0.7171814671814671,0.6486486486486487
20023764,F2024,98.66556944323682,68.64285714285714,0.7738095238095238,0.6309523809523809,0.8821638399290544,0.7368421052631579
20023764,SP2025,92.42481495955025,88.8990909090909,0.7682481751824818,0.7226277372262774,0.8250536819502337,0.7846153846153846
20023847,F2024,107.2584629999316,90.05263157894737,0.875,0.8690476190476191,0.9845360824742269,0.9381443298969072
20023847,SP2025,96.78053717093067,93.88833333333334,0.9087591240875912,0.8540145985401459,0.9110805860805861,0.8333333333333334
20023900,F2024,84.68308371048981,62.12833333333333,0.835427135678392,0.7688442211055276,0.9264142107892108,0.8769230769230769
